Mahen	Pimwait
bebek quacky	Nggaaa
bebek quacky	Nanya doangg :) 
bebek quacky	Now tol pim 
Mahen	Hepiiii wokkk pimmmeee
Mahen	Biglav
bebek quacky	Big wav tuuuu
bebek quacky	Kamu ke jkt jamberapa? 
Mahen	Wkwkwkkw
Mahen	Jam set 6
bebek quacky	Sumur teh apaaa
bebek quacky	Kok pada tau itu bucin dari smp
Mahen	Temenku sumurnya rusak
Mahen	Kan ngobrol2 wkwk
bebek quacky	Hehhh
bebek quacky	Itu rang kantor?
Mahen	Eksinads tuh GM ku
Mahen	Ye wkwk
bebek quacky	Dasarrr
bebek quacky	Pom paling alim yak
bebek quacky	Saatnya lunch pim btwww
Mahen	lunchhpimme
Mahen	convenient bgt yang nganternya juga bisa dimakan
Mahen	eattopommong
Mahen	lunch mone pom masukk
bebek quacky	Nooppo dont eat pimmieee
bebek quacky	Hoyeee
Mahen	Telat
Mahen	Pombyeeee timeeeee
bebek quacky	Telat udah abis ya pom??? Wkwkwka
bebek quacky	Masih lama jam 6 mah pommm
Mahen	17:30 pimme
Mahen	Yep pimudhhabis
bebek quacky	Byepim dong abisss
Mahen	Noppp taboyeh abis
Mahen	Kita pesan lagi dessertnya
Mahen	Muncul lagi pimmynyaa!
Mahen	Eatto
bebek quacky	Pom
bebek quacky	Kok si pommong responnya ga full ya
Mahen	Pommong is dead
Mahen	Ss coba wkwk
bebek quacky	Benerann?? 
Mahen	Ato reset aja
bebek quacky	Reset gimana caranya
Mahen	Errr lupa wkwkwkwk
Mahen	!reset?
Mahen	Aku lupa asli
Mahen	Scroll aja han
bebek quacky	Cobaa
bebek quacky	Gak gerakm
bebek quacky	Pommong ngefreezeee
bebek quacky	Scroll kemana pomm
Mahen	Scroll keatass
Mahen	Wkwkw pomdead
Mahen	Tunggu aja sejam duajam
Mahen	Ok berangkat, alone lg deh wkwk cya hann
bebek quacky	Cyaa pomm
bebek quacky	Okkk
bebek quacky	Hati hati dijalan mylavvv
bebek quacky	Semoga karena dinas ke solo ga begitu kerasa alone:(((
bebek quacky	Awoww
bebek quacky	Apakah pom udh nyampeee??
Mahen	Nopp
Mahen	Travelpom
Mahen	Set jam lg keknyaa
bebek quacky	Lama juga yaa 
bebek quacky	Aku tadi baca buku dari pom smabil waiting for pom
bebek quacky	Now time to sleeeeeepp
bebek quacky	Sleepwell lavlyy
Mahen	Cipweeewwavv
Mahen	Kubaru sampe wkwkw
bebek quacky	Morningggg
bebek quacky	Kuwokwok duluu pommm 
bebek quacky	Kamu semangat yaa hari iniiii
Mahen	Ku train train dloe pimm
Mahen	Youchuuulavvv
bebek quacky	Hatihatiii
bebek quacky	Nanti foto foot yaaaa
Mahen	Meeemmmooo
Mahen	Foto foot?
bebek quacky	Foto fotoooo
bebek quacky	Berberapa berangkatnya?
Mahen	Ber 200
Mahen	Nanti yaaa kalo ingettt wkwk
bebek quacky	Wawwww banyak bangett
bebek quacky	Dari kantor kamu maksudnya pommm
Mahen	200an yaws
Mahen	Ku sabtu pulang han
Mahen	Bisi mo jalan2 wkwk
bebek quacky	Waaaww
bebek quacky	Bukan masih di solo cenah waktu ituu??
Mahen	Nop
Mahen	Jumat pulang
bebek quacky	Aku sabtu siang udah ada janji sama una sih mau ke toko korea gituu, minggu ada janji sama temen SF 
bebek quacky	kalau mau sabtu sore makan aja yuuuu
Mahen	Hurreyypimmme
bebek quacky	Okaawwwww
bebek quacky	Pom udah sampai solo kaan? 
bebek quacky	Tadi ke mana ajaa
Mahen	Soloppommm
Mahen	Cuman ke hotel doang wkwk pada capek
Mahen	Mimmee
Mahen	Kangeny
bebek quacky	Itu teh ke solo buat meeting kan??
Mahen	Noppp
bebek quacky	Meeting nya besok jadi hari ini perjalanan ajaa?
Mahen	Ternyata playpom
bebek quacky	Hiiiii dikangeninnn
bebek quacky	Ku baru hompomm
Mahen	Nopwokk beneran main doang
bebek quacky	Pley kayak outing gt kan maksudnyaaa?
Mahen	Why so late >:(( 
Mahen	Yeppss
Mahen	Outbond n stuff
Mahen	Betull sekaliii
bebek quacky	Ngafeee
bebek quacky	Ngopi biar bs wokk
bebek quacky	Seru skaliii
bebek quacky	Bonding timm
bebek quacky	Tapi jgn bonding sm cewe >:( 
bebek quacky	Pengen pim ikut outbond ya pastii? 
Mahen	Nop ceweekk
Mahen	Cewekku kan pimmee
Mahen	Teeheee
Mahen	Nooo
Mahen	Km jangan ikut outbond
Mahen	Nanti mentalpim
Mahen	Oh nyow ku baru liat stiker ini wkwkwk
Mahen	Pim throww
bebek quacky	Benarrr
bebek quacky	Smortypomm
bebek quacky	Moikutttt
bebek quacky	Follow pom
bebek quacky	Tinggal catcj
bebek quacky	Happp
Mahen	Wkwkwkwk
bebek quacky	Abis digesek tampangnya giniii
bebek quacky	Kamar hotelnya swndiri2? 
bebek quacky	Coba liat cik
Mahen	Digesek?!?!
Mahen	Nakaly?!?!
Mahen	Ber tigaaa wkwkkw
Mahen	Gede sihhh
Mahen	King size trs extra bed
Mahen	Oh digesek pipim hehe
Mahen	So true + so cute
bebek quacky	Not nakaal
bebek quacky	Gesek pipiii
bebek quacky	Mikir apa kamu
bebek quacky	Kamu di extra bed?? 
Mahen	Nop
Mahen	Di king bed wkwk
bebek quacky	Berdua dong???
bebek quacky	Smaa siapa
Mahen	Iya berdua wkwkwk
bebek quacky	Sowwy jelly pim
Mahen	Cowokk kok wkkkwk
Mahen	Nanda
bebek quacky	Nanda ceweeee
bebek quacky	Namanya ceweee
Mahen	Sini dongg gantiin nanda
Mahen	Noppp
Mahen	Nopppimm
Mahen	Cubity
Mahen	Heheeeee
Mahen	Siniii biar sekasurrr
Mahen	:))))
bebek quacky	Ku believe pom deh 
bebek quacky	Nanda geser
bebek quacky	Pim ditengah
bebek quacky	Nyempil time
Mahen	Nanda kulempar
Mahen	Cuman boleh ad pimme
Mahen	Spt iniii
bebek quacky	Yesssss
Mahen	Kulagi acara makan2
Mahen	Eatto pommong dloeww
bebek quacky	Gak dari hotel makanannya??? 
Mahen	Nophotel
Mahen	Di resto gitu
bebek quacky	Sarapan dikasihh?
Mahen	Canting londo namnya
Mahen	Kayaknya iya nanti wkwkkw
bebek quacky	Itu resto apaa? Melayu?? 
Mahen	Pomdunno
Mahen	Makanannya indo gitu sih
Mahen	Tasty
Mahen	Pomlike
bebek quacky	Howeeee
bebek quacky	Hepipom yang penting
bebek quacky	Letsleepooommm
Mahen	Mowwwwwwwwwwlaaaaaabbbb
Mahen	Mowwwwwwwwwlllllaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbb
bebek quacky	Mow mowww
bebek quacky	Sleepy pimmm
Mahen	Slippimmmm
Mahen	Cintaaslipimm
Mahen	Mimmooo
Mahen	Cute bgt ini
Mahen	Aku ngeliat chat tmenku sama istrinya
Mahen	"Syg udh bangun solat subuh blom" 
Mahen	"Syg tolong masukin excel yaa tadi beli makanan adek 300rb"
Mahen	"Iya syg 😁"
Mahen	Meni boocynnnnn
bebek quacky	Kita juga kalau diliat orang lain bucin pommm
bebek quacky	Tapi pimpom ajaa
bebek quacky	Mua ganti jadi sayang????
bebek quacky	Hehe cini morning kisss
bebek quacky	Pom mulai jalan jalan jamberapa??
Mahen	Bucynn teuingg
Mahen	Udh di bis naw
Mahen	Buspom
Mahen	Moomm
Mahen	Moom time
Mahen	Wantuwi
bebek quacky	Sbb pom sowwy pim meeting seharian nowww
bebek quacky	Ok sayaanggg
bebek quacky	Mo kemanaa tudeyy
bebek quacky	Wantuwi time ? 
bebek quacky	:D
bebek quacky	Dasar bucinn
Mahen	Pimcooolll
Mahen	Abis outbondd
Mahen	Nangkepbelutpom
Mahen	Mimme
Mahen	Keknya ku gk jadi ke bandung dlow
Mahen	Super tired
Mahen	Dedpom
Mahen	Duh tapi sudah reschedulee wkwkwk
Mahen	Gk bs ganti lagi
Mahen	Sptnya tetap pombandung
bebek quacky	Tired abis outbond yaa
bebek quacky	Coool
bebek quacky	Dapet belutnya berapa? 
bebek quacky	Superrrrhugggg
bebek quacky	Pom bandung cape ga tapii kalau date?
bebek quacky	2? 
Mahen	Menghilangkan capek dengan metode pipim
Mahen	Cara : gesek pipim
Mahen	Selesaii
bebek quacky	Letsgesekpipimmmm
bebek quacky	Mini aja yaa berarti datenyaaa
Mahen	Smaldate
bebek quacky	Smallll
bebek quacky	Negotiator pommm
bebek quacky	Kuhompimmmm
Mahen	Hommmpimmmmmmm
bebek quacky	Pom besok go jkt dr solo???
bebek quacky	Jamberapapommzzz
Mahen	Jam 7 malammmzzzuuuu
Mahen	Goo bandunggg
Mahen	Dr solooo
bebek quacky	Jadi siangnya ngapain donggg
bebek quacky	Ku lagi main catur sama mamahh wkwk seruuu
Mahen	Pim can catur nowww??
bebek quacky	Caaan
Mahen	Wkwkwk
Mahen	Kuyy caturr kapan2
Mahen	Pomdunnooww
bebek quacky	Kuyyy
bebek quacky	Di rumah pim jadi punya catur lhoo
bebek quacky	Cosplay pom??
bebek quacky	Itu ada acara apaa cosplay segalaa
Mahen	Wkwkwk 
Mahen	Cospomm yupp
Mahen	Acara dinner nightt
Mahen	si mas agung foto asw
bebek quacky	Wjwkkakaka
bebek quacky	Emang semuanya disuruh keatas panggung???
Mahen	Kachaw
Mahen	Per kelompok
Mahen	Disuruh 1 orang ke panggung
bebek quacky	Dipanggungnya modelling gituu??
bebek quacky	Pom perwakilan kelompok
Mahen	Yeptrue
Mahen	Capepom
Mahen	Ingin slipom now
Mahen	With pim
bebek quacky	Wkwkwk energi nya habisss
Mahen	Slipompim
bebek quacky	Aku jg mau slipimmm
Mahen	Mau
bebek quacky	Letslipomslipimm
Mahen	Tidur bareng
Mahen	Serumah
Mahen	Nikah aja yu
Mahen	Ribet bgt sih
Mahen	Ugh
bebek quacky	Beneran tidur tapiiiii
bebek quacky	:) hayuu
bebek quacky	Pomm
bebek quacky	Sudah dikamar now?
bebek quacky	Pim mo sepercik cerita
Mahen	Sudaaa
bebek quacky	Aku tbtb ditanya sm rheza pulang kerja jam brp, trs aku jwb jam 5, abis itu diajak rheza nemenin dia kuliah onlen hari sabtu , trs kan sbnrnya siangnya aku ada janji sm una tea, sore nya sama kamu... Tapi aku males cerita ttg una, jd aku cm bilang aku agendanya sabtu makan sama kamu. Hayu ajaa tapi ok ga kalau rayza ikut jugaa? Katanya " gajadiii  kalian makan berdua aja" tapi gatau sih jdnya gmn, km mau kalau ketemu rheza bentar?
Mahen	So random
Mahen	Knp tb tb ngajak km
Mahen	Ku mau2 aja wkwkwk udh sering ngopi sama rheza da
bebek quacky	Di jkt jugaa?
Mahen	Iyo
Mahen	Di jkt
bebek quacky	Tapi dia ga mau ber 3 aja cenah karena takut kayak nemenin orang pacaran wkwkwkwk
bebek quacky	Tapi jgn berdua kan?? Wkwk
Mahen	Memang akan begitu
bebek quacky	Aku jg kayaknya agak canggung klo berdua aja
Mahen	Taboye
Mahen	Pls nop
bebek quacky	Dia minta aku ngajak maitsa tapi da maitsa kan kerjanya di jkt skrg wkwkkw
Mahen	Knp tb tb ngajak emg wkwk
bebek quacky	Kayaknya dia modus ngajak aku biar aku mau bawa maitsa deh
Mahen	Rhezanya lg di bdg?
bebek quacky	Tp idk juga
bebek quacky	Iya kayaknya
Mahen	Bahkan dia tau fatih lg ngejar mai
Mahen	Wat
bebek quacky	Iya emang 
bebek quacky	Kalian kalau ngopi berdua? Ngga kan ? Sm valdi fatih jg?
Mahen	Weird
bebek quacky	Harusnya dia tau ya
Mahen	Banyakan
Mahen	Selalu banyakan
bebek quacky	Yg owk kamu bilang itu kan
bebek quacky	Fatih cerita di situ?
Mahen	Bukan owk sih
Mahen	Grup ngopi aja ada
Mahen	Ber 7
bebek quacky	Yg owk tapi org jkt ya
Mahen	Apa motif dia ya hm
Mahen	Yem
bebek quacky	Tp aku mah kalau dia ga mau ber 3 yaudah teu kudu we alh
bebek quacky	*lah
Mahen	Thnks smolpim
bebek quacky	Yupppommmm
bebek quacky	Paling sebel disuruh nyari partner pdhl dia mau modus
Mahen	Wkwkwkw 
bebek quacky	Dari obrolan kt yg jarang ini dia termasuknha sering lho nanyain mai
Mahen	Jgn mae
Mahen	Jgn maw
bebek quacky	Iya pura2 bego aja ah
bebek quacky	Pura2 ga peka
Mahen	Dsr si rheza ada2 aja
Mahen	Smorty
bebek quacky	Dumbpim 
bebek quacky	Pim pley dumb 
bebek quacky	Now sleeeeeep
bebek quacky	Hari ini so tired
bebek quacky	Meeting jam 9-12.30 jam 14.3-16.30 lanjut lagi 
bebek quacky	Tau kan apa akibat dr meeting?
bebek quacky	To do list makin banyak
Mahen	Wkwkwkwk
Mahen	To do list pim :
- Ahsgdgsjhs
- Jshsvsggs
- jsiwiwhwjs
- jwiwjsj
bebek quacky	TenggelampimdalamtumpukankerjN
Mahen	To do list pom:
- pim
bebek quacky	Pim????
bebek quacky	Ngerjain pim?
bebek quacky	Jangan dikerjain tp yyyy
bebek quacky	Di sayang
bebek quacky	Lovpom
Mahen	Dikerjainn
bebek quacky	Sleepwelllaavvv
bebek quacky	Hehhh
bebek quacky	Iseng bener kau
Mahen	Cipweww
bebek quacky	Morningggg
Mahen	Mowlavvv
Mahen	Heppywokwokk
bebek quacky	Pom juga enjoy tudey yaaa
Mahen	Big ok
Mahen	Mimoom
Mahen	Jdnya sabtu bakal jalan takk
Mahen	Mingguu caaant
Mahen	Meemooo, popommm jumatan 
bebek quacky	Bakall tp sore yaa
bebek quacky	Abis ashar gituuu
bebek quacky	Sok jumatan dulu sana gantenggg
Mahen	Ku jumatan disini
Mahen	Mesjid syeikh zayed
Mahen	Smol bgt ya wkwkwk
Mahen	Apa aku... ke jkt langsung aja kah...
Mahen	Aow 
bebek quacky	Lagi wok wuwww
bebek quacky	So chaos tudeyyy
bebek quacky	Wawwww lucu bgt mesjidnyaa
bebek quacky	Ke jkt langsung dari mana??? 
Mahen	Solo
Mahen	Bisa i guess kyknya
bebek quacky	Haaaa
bebek quacky	tadinya kamu ke mana dulu emang?
bebek quacky	Pim otw hom finallyyy
bebek quacky	Pim dont understand maksudnya
bebek quacky	Kamu ke bdg dulu
bebek quacky	?
bebek quacky	Aku kira solo jkt bdg 
bebek quacky	Urutannyaaa
bebek quacky	Sekarang sedang apaa
bebek quacky	Pommyy
Mahen	Either solo bdg ato solo jkt pimmie
Mahen	Sedang ngafee nunggu keretaa
bebek quacky	Ngafe dimanaaa
Mahen	Di soloio
Mahen	Solooo
bebek quacky	Ohh itu tetep tiket nya dari manaaa
bebek quacky	Yaa
bebek quacky	Maksudnya
Mahen	Ada namanya asagao cafeee
bebek quacky	Nama vafe ya
bebek quacky	Dari kangor or pribadi
Mahen	Kantorrrruuu
bebek quacky	Holeeee
bebek quacky	Tapi kalau langsung jkt tak jd meet???
Mahen	Iyaws kalo lngsung jkt tak jd meeto
bebek quacky	Pom mawnya gimanaa
bebek quacky	Tapi terserah pom klo pom cape jangan maksain bisi sakit:(
bebek quacky	Nanti mendekatk tgl 19 ajaa
bebek quacky	Gapapa pim maahhh
Mahen	Maww pimmeee
Mahen	Wantewuwi
bebek quacky	Yawdaah kaaamm
Mahen	Tapi so shortt :((
Mahen	Mwe
bebek quacky	Apanya yang short?
Mahen	Time with wuw :((((((
Mahen	Tapi mega kangeny
Mahen	Pombandung aja deh
Mahen	Smol time with smolwuw > no time with smolwuw
bebek quacky	Hehehehehe
bebek quacky	Thank you udah menyempatkan sama smol wuw
bebek quacky	Aku now lagi sedikit angy
bebek quacky	Sama kerjaan
bebek quacky	Bener2 
bebek quacky	Ini mah aku 100% merasa ga salah tp disalahin 
Mahen	Smol angypimm
Mahen	You
Mahen	Bu lusi lg?
Mahen	Han
Mahen	Bisa call ga...
Mahen	Canceled call
Mahen	The person you called didn't pick up.
bebek quacky	Wkkw sbb td lagi di kamar mandi
bebek quacky	Bu lusi siapaaa
Mahen	The person you called didn't pick up.
Mahen	Canceled call
bebek quacky	Sbb lagi mandiii
bebek quacky	Kenapa pom
bebek quacky	Skrg ku mo solat 
bebek quacky	Dari tadi ngurusin ini
bebek quacky	Sudah selesai solattt
bebek quacky	Pom sudah di trainn??
Mahen	Pomtrain
Mahen	No going back now
Mahen	Cya di bandung wkwk
bebek quacky	Cyaaaa
bebek quacky	Hati hati pom
bebek quacky	Estimasi sampe bdg jamberapa?
Mahen	3 pagii
bebek quacky	Waaawso pagiii
bebek quacky	Now sleepom gihhu
bebek quacky	Pommm
bebek quacky	Aku lg pengen dragon hot pot atau tom sushi iiii
bebek quacky	Mau eat date nya kesitu aja gaa??? 
Mahen	YO!
Mahen	Dragon hotpot ahhh
Mahen	Pomlav sampe stasiun
bebek quacky	Letsgoooo
bebek quacky	Pom dijemput kan dari stasiunnyaa?
bebek quacky	Morninggg
bebek quacky	Wewkam bandung pommyyy
Mahen	Pake grabcar mimme
Mahen	Mowwwwlovvv
bebek quacky	Cmorrty pommm
bebek quacky	Mowlavlavvv
Mahen	Berangkat jamm brpppp lavvv
bebek quacky	Inii lagi oteweee
bebek quacky	Pom aku nnati balik dulu ke rumah kook
Mahen	Jam 3 kudirumah pimme?
bebek quacky	Boleeh
bebek quacky	Solat dimanaa?
bebek quacky	Ashar
Mahen	Disana dehh
bebek quacky	Hompimmmm
Mahen	Mlemmmyyy
bebek quacky	Kamu gmn tudeyyy
Mahen	Literally pota doang
Mahen	Bahkan main game aja nggak
bebek quacky	Karena tired pom yaaa
bebek quacky	Btw nanti kalau udah otw kabarin ya
Mahen	Nop
Mahen	Surprisetadapom
bebek quacky	Mweee

bebek quacky	Okaaii
Mahen	Otw wkkw
bebek quacky	Waiting pimm
bebek quacky	Sudah wudhu pimmm
Mahen	Err big telat
Mahen	Aku ketonggalan oleh2
Mahen	Keknya sekaljan solar aj dirumah
Mahen	Oopssie
bebek quacky	Wkwkwkkw dasar pommm
bebek quacky	Okkk sokkk 
bebek quacky	Nanti klaau udh otw lagi bilang lagiii
bebek quacky	Wait pimmm
Mahen	Perempatan
bebek quacky	Mau masuk dulu kann? 
Mahen	Yesu
bebek quacky	Mamapim sleepp
bebek quacky	Tapi nanti bangunin aja deh
Mahen	Ohnyow
Mahen	Duh ta enak ganggu
bebek quacky	Takpapom
Mahen	Pomheree
bebek quacky	Manapommm
bebek quacky	Kusudah di depann
bebek quacky	Tadi ku liat mamah udh bangun sih lg yutub wkwk
Mahen	Disiniii
bebek quacky	Tadi bisa pom jadi muter di pager??
bebek quacky	Disuruh papah? 
Mahen	Tau aja
Mahen	Wkwkej
bebek quacky	Tadi denger suaranya
bebek quacky	Tapi aku ga keluar lg krn udh buka kerudung wkwk:(
bebek quacky	Terus kunci nya dibawa papah 
Mahen	Rambutpim
Mahen	Hompommong
bebek quacky	Oyeee
bebek quacky	Tft mini datenya pomm
bebek quacky	Sowwy pom tadi aku niatnya mau bayar cash yg 50k
Mahen	Cama cama icokee
bebek quacky	Boleh ga next date aja bayarnyaa??
Mahen	Wkwkw ku juga lupa
Mahen	Icokey pimmy
bebek quacky	Aku announce dulu aja ya
Mahen	Tolong dimasukin money lover ajaaa 350k
bebek quacky	Okk
bebek quacky	Sudah pommm
Mahen	Okfwwogg thankies pimmimielav
bebek quacky	Pim gi maen caturr
bebek quacky	Sbebeb pommm
Mahen	Dipanggil bebeb?!
bebek quacky	Pim menang 1x, kalah 1x
bebek quacky	Bilang skak kok wkkwkw
bebek quacky	Sleepwelllpomlavvvv
Mahen	Smortypimmylavvvv
bebek quacky	Pagiiii
Mahen	Ngapain you tudeii
bebek quacky	Pom ngapainnnn?
bebek quacky	Pim karaoke with temen sf
bebek quacky	Pim: 
Mahen	Jgn lupa bawa micnya
bebek quacky	Nyenyeeeee
bebek quacky	Nanti gitu dong
Mahen	Ehehe cutie
Mahen	You shared Geeky Updates's post.
bebek quacky	Ku sing along duluuu pommyyy
Mahen	Cutie cutying
bebek quacky	Ayook nonton yg ghibli itu barengggg
Mahen	lesgola
bebek quacky	Di bioskop kan?
Mahen	Gk tau rilisnya kapan tp
bebek quacky	Desember yaa
bebek quacky	Pomm lagi siap2 yaa?
bebek quacky	Pomm
bebek quacky	Sudah di travel kah??
Mahen	Aku dijemput nanda kan han
Mahen	Yups lg nunggu dia
bebek quacky	Oh
bebek quacky	Lupa pimmm
bebek quacky	Wkwkwkwk
bebek quacky	Now inget
bebek quacky	Hatihati mommy
bebek quacky	Ku hommm
Mahen	Pommongggyyyy sampe rest areaaaa
Mahen	Bentar lg berangkat lagyyyy
Mahen	Wewkamhompimmmmm
bebek quacky	Kamu now jadi bebek karena di passenger sit 
bebek quacky	Nempeltimeee
Mahen	Yuppp
Mahen	Enaknyaaa gk nyetir
Mahen	Chilpom
bebek quacky	Kapan sampai pommmm
Mahen	Pom jkt now
Mahen	Poklav
bebek quacky	Welkam pommmm
bebek quacky	Awow laaaavvvv
bebek quacky	My mannnn
bebek quacky	My pommmm
Mahen	Yosh
bebek quacky	Mineeeee
Mahen	Diem km
Mahen	Baru sehari
Mahen	Jgn bikin kangeny
bebek quacky	Pancarkan kangenny
Mahen	Noppp kangennyyyyy nooooo jangan doeloeeee
bebek quacky	Dah lama ga ngirim pimfie
Mahen	PIMFIE!!!
Mahen	Noooooooooooooooo
Mahen	Aku reflek ngesaveeeee
Mahen	Nanti kangenyy gmn >: 
bebek quacky	Refleknya diizinkannn:))
bebek quacky	Boleh kangennyyy
bebek quacky	Btw pom
bebek quacky	Mau bilanggg
Mahen	aku lupa apalagi ni wkwk
bebek quacky	Aku udah 80% baca buku yang rapijali dan baca pesan kamu yang digarisin. Tapi aku ga ngerti akhirnya, apakah bener yg aku tangkap,
Mahen	nyemnyom?
bebek quacky	Aku ga ngerti bagian ini
Mahen	udh beres? wkwkwk
bebek quacky	Ia mengambang di bawah air. Ia melupakan kehadiran seseorang yang dengan terang-terangan menganggapnya keluarga. mereka kini cuma bisa bolak-balik mengulang alasan masing-masing berdekatan. Satu sama lain. Menyadari kerasnya memaksakan senyum. Cinta seolah menghadapi tragedi. 
bebek quacky	80% bukunya tapi yg digarisnnya udah beres
Mahen	yakin?
bebek quacky	Hmmm 
bebek quacky	Pim look again
bebek quacky	Sudah di cekk
bebek quacky	Abis cinta seolah menghadapi tragedi , gaada lagi
Mahen	ku pun udh rada lupa sih apa itu terakhir ato nggak
Mahen	nanya apapim
bebek quacky	Tapi apa maksudnya yg ituu
bebek quacky	Yg iniii
bebek quacky	Artinya apaa
bebek quacky	Sampai ke sebelum itu aku paham
Mahen	mnyem...
Mahen	kalo gk salah ia itu aku :(
Mahen	semua disitu sudut pandang aku
Mahen	itu semua aku tuangin waktu sebulan setengah lalu sih
Mahen	seadanya saat itu...
bebek quacky	Oh yang waktu kamu "something di moneylover" itu ya?
Mahen	hm?
Mahen	bukan
Mahen	wkwkwk
Mahen	pimmy jadi liatin moneylover 
bebek quacky	Kan kamuu yg wkt itu bilanggg
bebek quacky	Kenapa pom waktu ituu??
bebek quacky	Cape bolak balik bdgg?? 
Mahen	bilang apa?
Mahen	bukan capek bolak baliknya
bebek quacky	Yg ttitik terendah kamu sampe beli sesutau yg di moneylover itu
Mahen	capek repetisinya dan gk tau kapan berhenti
Mahen	oh...
Mahen	aku gk inget wkwkwk
bebek quacky	Sekarang kamu masih ngerasa gitu kah?? 
Mahen	kayaknya yang di moneylover itu setelah aku ngegarisin buku
Mahen	wkwkwkk sekarang nggaaak
bebek quacky	Jadi ceritanya disini kamu cape repetisi kalau ketemu kita waktu itu ngulang alasan kayak "cape"dll dan berusaha have fun aja jadi kayak ngerasa cinta kita diuji oleh tragedi spt itu?
bebek quacky	Yang penting sudah tidak merasa buruk lagi
Mahen	yea.... 
Mahen	woah yang aku garisin dark juga ya...
bebek quacky	 understand lim 
Mahen	aku kira happy
Mahen	wkwkwk
Mahen	lim who
bebek quacky	*pim
bebek quacky	Pimmmmm
bebek quacky	Pimmmmm
Mahen	wkwkwk
bebek quacky	Kalau bagian "ia melupakan kehadiran seseorang yang dengan terang-terangan menganggapnya keluarga" itu pom melupakan apa??
bebek quacky	Kayaknya itu dipicu sama perasan yang pom cape dan ga sempet beli kado dan hampir ga bawa kado tapi ga enak sama pim itu ya? 
Mahen	pim...
Mahen	disitu start to forget aku bisa pulang ke pim dan ibu dan ayah...
Mahen	kerasa, sendiri wkwkwk
Mahen	salah satunya mungkin wkwkw
bebek quacky	Hueeee
bebek quacky	Now dont forget lagi ya pommm
bebek quacky	Pim disiniiii
Mahen	semoga wkwkwk
bebek quacky	Pim tempat pom pulang
Mahen	ku main dulu hannn
Mahen	dotaa
bebek quacky	Pim ingetin pommm
bebek quacky	Ku mau sleeeep
bebek quacky	Pom ga kurang sleep?
bebek quacky	Gn kiss dulu baru boleh plee
bebek quacky	Kiss pwease
bebek quacky	Sleepwellllll
Mahen	kissssedd
Mahen	cowwy baru readd goodnight malavvvvv
bebek quacky	Morningg
Mahen	Mowwww
Mahen	Mowlabmowlabmowlab
bebek quacky	Awowww
bebek quacky	Lunch time noww
bebek quacky	Pom eat apaaa
Mahen	Nasi kuninggg
Mahen	Sama roti
Mahen	Sama juss
bebek quacky	Belii??
bebek quacky	Kantin kantor? 
Mahen	Ada acara tadi wkwk
Mahen	Freefudd
bebek quacky	Wkwkwkk
bebek quacky	Acara apalagiii
bebek quacky	Kok enak banyak free foodd
Mahen	Talk dr directorrr
Mahen	Nih km juga jd fud
bebek quacky	Gayaaa
bebek quacky	Heh itu bukan jd food
bebek quacky	Itu makan bareng
bebek quacky	>:(
Mahen	Food :D
Mahen	Ku tp bawa pulang aja nasi kuningnya wkwk
Mahen	Kebanyakan makanan
Mahen	Hoggypom
bebek quacky	Ku hari ini lembur di kantooorr
bebek quacky	Banyak kerjaan belom kelar wgwg
bebek quacky	Dasar hoggy pom
bebek quacky	Cubit geraaa
bebek quacky	Aow pomm
bebek quacky	Apakah sudah hom
Mahen	Ngopi tyme
bebek quacky	Ngopi sama siapalagiiipom
bebek quacky	Pim waiting for jemputan
Mahen	Aowww mimmoooo
Mahen	Hompomm
Mahen	Fatih doang wkwk yg lain gk bisa dsteng
bebek quacky	Hompimmm tooo
bebek quacky	Yg grup owkopi ituu?
Mahen	Yaws
bebek quacky	Saatnya snuggle snuggleee
bebek quacky	Kamu mandiin siapa
bebek quacky	>:(
Mahen	Itu si ariq disuruh mandi cepet wkwk
Mahen	Cubityyy
bebek quacky	Mweeeee
Mahen	Heureuyy cutieeee
bebek quacky	Mau pommie
Mahen	Dasar my cutieee
Mahen	Pommie disinii wkwkwk
Mahen	Aow
Mahen	My cmoli
bebek quacky	Ayosleepsamapimmm
Mahen	:DDD
bebek quacky	Beneran ya kemapa aku jadi mood manja
Mahen	Mawwwww
bebek quacky	Aneh
bebek quacky	Anehhh
bebek quacky	Dis is meeee
Mahen	Mana adaa, km dr dulu juga gini 
Mahen	Pura2 nyalahin mood dia
bebek quacky	Aku hanya lovpom
bebek quacky	Salah hah?!
Mahen	:)))
bebek quacky	Pimfie timeee
bebek quacky	Apakah cocok???
Mahen	CUTE!
bebek quacky	Nyoba nyoba doang ga beli
Mahen	Noooooooooooooowsnsbsnsbnshsbwbwb
Mahen	Don bikin kangen kamu teh
Mahen	Gigity geura
bebek quacky	Tunggu dress up pim tmeee
bebek quacky	Kangen biar sering pimpommm
Mahen	Weeeee
Mahen	Lav
Mahen	Sleepim gihh
Mahen	Mimoom
Mahen	Ku superlaavvv
Mahen	Cowwy cpam
Mahen	Mau gini
Mahen	Kirim aku surat isinya kamu
Mahen	Pwease?
bebek quacky	Hehehe aku ketidurannn
bebek quacky	Morning pommm
bebek quacky	Suratnya jangan dulu di bukaa
Mahen	Ada pimmmmyyyyaaaaa
Mahen	Eato
bebek quacky	Nyammmmm
bebek quacky	Kerja lagi timeee
Mahen	Han
